Movie_ID,Title,Genres,Release_Year,Director,Cast,Keywords,Language,Runtime,Production_Company,Budget,Revenue,Popularity,Vote_Count,Average_Rating,Rating_Count,Rating_Std,Minimum_Rating,Maximum_Rating,Movie_Age,ROI,Rating_Confidence,Popularity_Category,Revenue_Category,Content_Features
MOV113330,The Paper Valley 150,"Crime, Thriller",2004.0,Vetrimaaran,"Aamir Khan, Richa Chadda, Vijay Raaz","false identity, stolen evidence, missing person",English,163.0,DreamWorks Animation,29250000.0,16000000.0,5.796901853986477,1881.0,4.0,1.0,0.0,4.0,4.0,22.0,-0.452991452991453,0.6931471805599453,High,Medium,crime  thriller vetrimaaran aamir khan  richa chadda  vijay raaz false identity  stolen evidence  missing person english dreamworks animation
MOV108915,The Parallel House 149,"Drama, Romance",2012.0,James Wan,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","family secrets, long distance, coming of age",Tamil,93.0,Mythri Movie Makers,298300000.0,324400000.0,4.885910054317079,608.0,0.0,0.0,0.0,0.0,0.0,14.0,0.08749580958766343,0.0,High,Very High,drama  romance james wan shah rukh khan  deepika padukone  manoj bajpayee family secrets  long distance  coming of age tamil mythri movie makers
MOV100206,Crimson Kingdom,"Drama, Action, Comedy, Thriller",2019.0,Rian Johnson,"Saoirse Ronan, Andrew Scott, Jessie Buckley","mercenary, wedding, surveillance, false identity",Korean,109.0,Phantom Films,9350000.0,11400000.0,3.4727102520964284,766.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2192513368983957,0.0,Medium,Low,drama  action  comedy  thriller rian johnson saoirse ronan  andrew scott  jessie buckley mercenary  wedding  surveillance  false identity korean phantom films
MOV116974,The Borrowed Clock 322,Comedy,2015.0,Bong Joon Ho,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","road trip, misunderstanding",English,103.0,Sun Pictures,56500000.0,11500000.0,2.07752671730782,1787.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.7964601769911505,0.0,Low,Low,comedy bong joon ho penã©lope cruz  javier bardem  antonio banderas road trip  misunderstanding english sun pictures
MOV114718,The Falling House 547,Thriller,2002.0,Bong Joon Ho,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi",Unknown,Japanese,124.0,Universal Pictures,22800000.0,53000000.0,2.422719803478622,916.0,0.0,0.0,0.0,0.0,0.0,24.0,1.3245614035087718,0.0,Medium,High,thriller bong joon ho ayushmann khurrana  bhumi pednekar  pankaj tripathi unknown japanese universal pictures
MOV107191,The Broken Station 942,"Adventure, Thriller, Comedy",1987.0,S. S. Rajamouli,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","treasure hunt, false identity, missing person, ancient map, workplace",Telugu,117.0,Excel Entertainment,14300000.0,20300000.0,4.227741234782481,2514.0,0.0,0.0,0.0,0.0,0.0,39.0,0.4195804195804196,0.0,Medium,Medium,adventure  thriller  comedy s. s. rajamouli mads mikkelsen  thomas bo larsen  sidse babett knudsen treasure hunt  false identity  missing person  ancient map  workplace telugu excel entertainment
MOV110029,The Crimson Garden 426,Adventure,2000.0,Denis Villeneuve,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal","survival, ancient map",Japanese,170.0,Universal Pictures,19150000.0,126300000.0,8.447844193873703,2278.0,0.0,0.0,0.0,0.0,0.0,26.0,5.595300261096606,0.0,High,Very High,adventure denis villeneuve ranbir kapoor  alia bhatt  vicky kaushal survival  ancient map japanese universal pictures
MOV113451,The Broken Echo 452,Comedy,2012.0,S. S. Rajamouli,"Song Kang-ho, Bae Doona, Park So-dam","misunderstanding, friendship",Korean,0.0,CJ ENM,48500000.0,79200000.0,3.4375108368574927,395.0,0.0,0.0,0.0,0.0,0.0,14.0,0.6329896907216495,0.0,Medium,High,comedy s. s. rajamouli song kang-ho  bae doona  park so-dam misunderstanding  friendship korean cj enm
MOV112304,The Fading Lantern 299,"Crime, Action",2013.0,Vetrimaaran,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","undercover, stolen evidence, money laundering",Hindi,133.0,Suresh Productions,0.0,139200000.0,27.38886546544154,3295.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,Very High,Very High,crime  action vetrimaaran shah rukh khan  deepika padukone  manoj bajpayee undercover  stolen evidence  money laundering hindi suresh productions
MOV102613,Between Falling and Kingdom,"Drama, Comedy, Romance",2018.0,Denis Villeneuve,"Vidya Balan, Shefali Shah, Rajesh Tailang","family, long distance, coming of age, workplace, first love, grief",Spanish,132.0,Lionsgate,11800000.0,9500000.0,8.571395451538612,3481.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.19491525423728814,0.0,High,Low,drama  comedy  romance denis villeneuve vidya balan  shefali shah  rajesh tailang family  long distance  coming of age  workplace  first love  grief spanish lionsgate
MOV109612,The Glass Road 703,"Thriller, Comedy",2021.0,Shoojit Sircar,"Vijay, Trisha Krishnan, Arjun Sarja","blackmail, misunderstanding, conspiracy",Malayalam,127.0,Netflix,15650000.0,6800000.0,4.093449368285846,3357.0,4.0,2.0,1.4142135623730951,3.0,5.0,5.0,-0.5654952076677316,1.0986122886681098,Medium,Low,thriller  comedy shoojit sircar vijay  trisha krishnan  arjun sarja blackmail  misunderstanding  conspiracy malayalam netflix
MOV109374,The Glass Moon 62,"Thriller, Drama",2021.0,Christopher Nolan,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","cat and mouse, redemption, betrayal",Hindi,141.0,Studio Ghibli,3800000.0,22000000.0,24.706392508841567,7594.0,1.0,1.0,0.0,1.0,1.0,5.0,4.7894736842105265,0.6931471805599453,Very High,Medium,thriller  drama christopher nolan prithviraj sukumaran  parvathy thiruvothu  tovino thomas cat and mouse  redemption  betrayal hindi studio ghibli
MOV101440,The Distant Forest,Comedy,1996.0,Anurag Kashyap,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna, Rajkummar Rao","friendship, wedding",English,112.0,Yash Raj Films,8100000.0,18200000.0,4.313237635250845,337.0,5.0,1.0,0.0,5.0,5.0,30.0,1.2469135802469136,0.6931471805599453,Medium,Medium,comedy anurag kashyap gael garcã­a bernal  tilda swinton  diego luna  rajkummar rao friendship  wedding english yash raj films
MOV109904,The Last Moon 493,Mystery,2004.0,Vetrimaaran,"Rajinikanth, Fahadh Faasil, Ritika Singh","secret room, unsolved murder",English,100.0,20th Century Studios,41400000.0,50100000.0,5.24986146551867,6065.0,0.0,0.0,0.0,0.0,0.0,22.0,0.21014492753623187,0.0,High,High,mystery vetrimaaran rajinikanth  fahadh faasil  ritika singh secret room  unsolved murder english 20th century studios
MOV107094,The Burning Harbor 521,Action,2018.0,Karthik Subbaraj,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil","mercenary, warzone",Hindi,114.0,Gaumont,59800000.0,241300000.0,3.6022019145506405,519.0,4.0,1.0,0.0,4.0,4.0,8.0,3.0351170568561874,0.6931471805599453,Medium,Very High,action karthik subbaraj dulquer salmaan  parvathy thiruvothu  fahadh faasil mercenary  warzone hindi gaumont
MOV108206,The Silent Road 39,"Crime, Action",2024.0,Ayan Mukerji,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","chase, undercover, stolen evidence, organized crime",Telugu,106.0,Red Chillies Entertainment,1450000.0,2900000.0,2.679881071228192,323.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Medium,Low,crime  action ayan mukerji mads mikkelsen  thomas bo larsen  sidse babett knudsen chase  undercover  stolen evidence  organized crime telugu red chillies entertainment
MOV113011,The Sacred Machine 298,"Mystery, Comedy, Action",1999.0,Christopher Nolan,"Vidya Balan, Shefali Shah, Rajesh Tailang","misunderstanding, revenge, awkward romance, warzone",Malayalam,0.0,Netflix,0.0,13300000.0,2.222034539154552,3625.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,Medium,Low,mystery  comedy  action christopher nolan vidya balan  shefali shah  rajesh tailang misunderstanding  revenge  awkward romance  warzone malayalam netflix
MOV119758,The Blue Kingdom 856,"Romance, Drama",1988.0,Greta Gerwig,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","heartbreak, grief, long distance, identity",English,104.0,Warner Bros. Pictures,6950000.0,3300000.0,3.3033589806924795,1281.0,0.0,0.0,0.0,0.0,0.0,38.0,-0.5251798561151079,0.0,Medium,Low,romance  drama greta gerwig rajkummar rao  taapsee pannu  pankaj tripathi heartbreak  grief  long distance  identity english warner bros. pictures
MOV119480,The Falling Letter 619,Action,2007.0,Greta Gerwig,"Irrfan Khan, Tabu, Nawazuddin Siddiqui","undercover, chase",Hindi,171.0,CJ ENM,37950000.0,37600000.0,1.4796372256237622,6687.0,4.0,1.0,0.0,4.0,4.0,19.0,-0.00922266139657444,0.6931471805599453,Low,Medium,action greta gerwig irrfan khan  tabu  nawazuddin siddiqui undercover  chase hindi cj enm
MOV101738,The Restless Station,Comedy,2024.0,Zoya Akhtar,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","misunderstanding, awkward romance",English,149.0,Amazon MGM Studios,8050000.0,5200000.0,0.9670902855777628,2629.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.35403726708074534,0.0,Low,Low,comedy zoya akhtar shah rukh khan  deepika padukone  manoj bajpayee misunderstanding  awkward romance english amazon mgm studios
MOV107538,The Fading Echo 574,Drama,2014.0,Anurag Kashyap,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","family secrets, grief",English,96.0,Netflix,21750000.0,47000000.0,20.001904066835536,14172.0,0.0,0.0,0.0,0.0,0.0,12.0,1.160919540229885,0.0,Very High,High,drama anurag kashyap sanya malhotra  vikrant massey  vijay raaz family secrets  grief english netflix
MOV118741,The Autumn Shadow 984,"Drama, Romance, Comedy",2016.0,S. S. Rajamouli,"Dhanush, Sai Pallavi, Prakash Raj","family, wedding, coming of age, heartbreak",Hindi,145.0,Universal Pictures,9150000.0,11200000.0,7.443151928854965,37825.0,0.0,0.0,0.0,0.0,0.0,10.0,0.22404371584699453,0.0,High,Low,drama  romance  comedy s. s. rajamouli dhanush  sai pallavi  prakash raj family  wedding  coming of age  heartbreak hindi universal pictures
MOV103274,A Letter in Lost,Sci-Fi,2002.0,Meghna Gulzar,"Mammootty, Nimisha Sajayan, Roshan Mathew","artificial intelligence, time travel",Hindi,119.0,DreamWorks Animation,3900000.0,6400000.0,1.7771131331223573,223.0,0.0,0.0,0.0,0.0,0.0,24.0,0.6410256410256411,0.0,Low,Low,sci-fi meghna gulzar mammootty  nimisha sajayan  roshan mathew artificial intelligence  time travel hindi dreamworks animation
MOV118896,The Sacred River 254,"Horror, Adventure",2009.0,Makoto Shinkai,"Rinko Kikuchi, Masami Nagasawa, Hidetoshi Nishijima",Unknown,Hindi,139.0,Excel Entertainment,9550000.0,46900000.0,1.034571789642612,78.0,0.0,0.0,0.0,0.0,0.0,17.0,3.910994764397906,0.0,Low,High,horror  adventure makoto shinkai rinko kikuchi  masami nagasawa  hidetoshi nishijima unknown hindi excel entertainment
MOV113098,The Golden Shadow 753,"Thriller, Drama, Crime",2015.0,Christopher Nolan,"Song Kang-ho, Bae Doona, Park So-dam","coming of age, false identity, betrayal, conspiracy, detective, corruption",Tamil,109.0,Universal Pictures,13300000.0,58300000.0,5.791836887127865,2569.0,4.0,1.0,0.0,4.0,4.0,11.0,3.3834586466165413,0.6931471805599453,High,High,thriller  drama  crime christopher nolan song kang-ho  bae doona  park so-dam coming of age  false identity  betrayal  conspiracy  detective  corruption tamil universal pictures
MOV113504,The Hidden Promise 322,"Thriller, Action",2021.0,Ayan Mukerji,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","cat and mouse, blackmail, revenge",Tamil,113.0,Hombale Films,18350000.0,28300000.0,4.808855996427814,720.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5422343324250681,0.0,High,Medium,thriller  action ayan mukerji michael b. jordan  tessa thompson  lakeith stanfield cat and mouse  blackmail  revenge tamil hombale films
MOV116513,The Hidden Kingdom 962,"Mystery, Horror",2019.0,Zoya Akhtar,"Adam Driver, Scarlett Johansson, Oscar Isaac","forensic clue, cryptic letter, possession",English,182.0,Netflix,151250000.0,137500000.0,10.228860315315842,1466.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.09090909090909091,0.0,Very High,Very High,mystery  horror zoya akhtar adam driver  scarlett johansson  oscar isaac forensic clue  cryptic letter  possession english netflix
MOV110676,The Burning Road 857,"Action, Adventure, Thriller",2024.0,Gauri Shinde,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","treasure hunt, espionage, blackmail",Malayalam,189.0,Mythri Movie Makers,12700000.0,66600000.0,2.256007055299401,713.0,0.0,0.0,0.0,0.0,0.0,2.0,4.244094488188976,0.0,Medium,High,action  adventure  thriller gauri shinde ryan gosling  margot robbie  brian tyree henry treasure hunt  espionage  blackmail malayalam mythri movie makers
MOV118202,The Glass Witness 902,Drama,2010.0,Greta Gerwig,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","grief, redemption",Hindi,0.0,Mythri Movie Makers,5600000.0,27500000.0,0.4646730379584867,834.0,0.0,0.0,0.0,0.0,0.0,16.0,3.9107142857142856,0.0,Low,Medium,drama greta gerwig sanya malhotra  vikrant massey  vijay raaz grief  redemption hindi mythri movie makers
MOV100458,Wild Beyond the Harbor,"Romance, Action",2004.0,Vetrimaaran,"Tony Leung, Tang Wei, Andy Lau","heist, chase, first love, second chance",Malayalam,129.0,CJ ENM,12100000.0,39400000.0,2.3066356956161607,249.0,3.0,1.0,0.0,3.0,3.0,22.0,2.256198347107438,0.6931471805599453,Medium,High,romance  action vetrimaaran tony leung  tang wei  andy lau heist  chase  first love  second chance malayalam cj enm
MOV114517,The Golden Promise 733,"Romance, Thriller",2018.0,Sanjay Leela Bhansali,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","long distance, missing person, wedding, conspiracy",Telugu,103.0,Excel Entertainment,8400000.0,6100000.0,1.5764702214446515,1148.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.27380952380952384,0.0,Low,Low,romance  thriller sanjay leela bhansali sanya malhotra  vikrant massey  vijay raaz long distance  missing person  wedding  conspiracy telugu excel entertainment
MOV115047,The Neon Echo 635,"Thriller, Action",2005.0,Greta Gerwig,"Chris Evans, Ana de Armas, Oscar Isaac","cat and mouse, chase, conspiracy",Hindi,109.0,Mythri Movie Makers,30100000.0,65300000.0,3.250527639811423,4194.0,0.0,0.0,0.0,0.0,0.0,21.0,1.169435215946844,0.0,Medium,High,thriller  action greta gerwig chris evans  ana de armas  oscar isaac cat and mouse  chase  conspiracy hindi mythri movie makers
MOV111906,The Restless Garden 112,Drama,2010.0,CÃ©line Sciamma,"Vijay, Trisha Krishnan, Arjun Sarja","grief, coming of age",English,133.0,Excel Entertainment,41350000.0,108900000.0,18.434478007578072,7813.0,5.0,1.0,0.0,5.0,5.0,16.0,1.6336154776299878,0.6931471805599453,Very High,Very High,drama cã©line sciamma vijay  trisha krishnan  arjun sarja grief  coming of age english excel entertainment
MOV100285,A Harbor in Wild,Drama,2000.0,Vetrimaaran,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna, Chris Evans","ambition, coming of age",English,0.0,Universal Pictures,5100000.0,6200000.0,3.686002194032321,1425.0,0.0,0.0,0.0,0.0,0.0,26.0,0.21568627450980393,0.0,Medium,Low,drama vetrimaaran gael garcã­a bernal  tilda swinton  diego luna  chris evans ambition  coming of age english universal pictures
MOV114276,The Silver Lantern 673,"Thriller, Comedy",2015.0,Anurag Kashyap,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen",Unknown,Korean,155.0,Universal Pictures,71000000.0,58500000.0,1.7182218390614934,424.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.176056338028169,0.0,Low,High,thriller  comedy anurag kashyap mads mikkelsen  thomas bo larsen  sidse babett knudsen unknown korean universal pictures
MOV110137,The Falling Valley 157,"Romance, Animation",2005.0,S. S. Rajamouli,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen",Unknown,Hindi,156.0,Paramount Pictures,31100000.0,13500000.0,1.0721968234889685,49.0,0.0,0.0,0.0,0.0,0.0,21.0,-0.5659163987138264,0.0,Low,Low,romance  animation s. s. rajamouli mads mikkelsen  thomas bo larsen  sidse babett knudsen unknown hindi paramount pictures
MOV117468,The Burning Voyage 396,"Horror, Drama",1989.0,Denis Villeneuve,"Suriya, Jyotika, Karthi","redemption, possession, coming of age, haunted house",English,121.0,CJ ENM,11800000.0,33500000.0,3.477707029723115,184.0,0.0,0.0,0.0,0.0,0.0,37.0,1.8389830508474576,0.0,Medium,Medium,horror  drama denis villeneuve suriya  jyotika  karthi redemption  possession  coming of age  haunted house english cj enm
MOV117621,The Electric Horizon 819,"Drama, Thriller",2021.0,Rian Johnson,"Mammootty, Nimisha Sajayan, Roshan Mathew","false identity, family secrets, identity",Telugu,156.0,Universal Pictures,6050000.0,2000000.0,20.03125622888419,6890.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.6694214876033058,0.0,Very High,Low,drama  thriller rian johnson mammootty  nimisha sajayan  roshan mathew false identity  family secrets  identity telugu universal pictures
MOV108538,The Burning Horizon 562,Romance,1992.0,Greta Gerwig,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna","heartbreak, second chance",Tamil,135.0,Lionsgate,56500000.0,136200000.0,13.926082917447514,1377.0,0.0,0.0,0.0,0.0,0.0,34.0,1.4106194690265488,0.0,Very High,Very High,romance greta gerwig gael garcã­a bernal  tilda swinton  diego luna heartbreak  second chance tamil lionsgate
MOV113485,The Fading Room 218,"Adventure, Drama",2000.0,Rajkumar Hirani,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","survival, wilderness, redemption",Malayalam,116.0,Hombale Films,2500000.0,10100000.0,6.788476346070056,2170.0,0.0,0.0,0.0,0.0,0.0,26.0,3.04,0.0,High,Low,adventure  drama rajkumar hirani sanya malhotra  vikrant massey  vijay raaz survival  wilderness  redemption malayalam hombale films
MOV114733,The Winter River 835,Thriller,1995.0,Karthik Subbaraj,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","conspiracy, blackmail",English,165.0,A24,21950000.0,134200000.0,34.12432521707589,1144.0,0.0,0.0,0.0,0.0,0.0,31.0,5.113895216400911,0.0,Very High,Very High,thriller karthik subbaraj prithviraj sukumaran  parvathy thiruvothu  tovino thomas conspiracy  blackmail english a24
MOV105994,Between Neon and Forest,Comedy,2010.0,Ayan Mukerji,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","friendship, wedding",Hindi,101.0,Hombale Films,6800000.0,11100000.0,73.47953196918604,6207.0,4.0,2.0,0.0,4.0,4.0,16.0,0.6323529411764706,1.0986122886681098,Very High,Low,comedy ayan mukerji rajkummar rao  taapsee pannu  pankaj tripathi friendship  wedding hindi hombale films
MOV109481,The Northern Mirror 120,Horror,2022.0,David Fincher,"Tony Leung, Tang Wei, Andy Lau","nightmare, ritual",Unknown,146.0,Paramount Pictures,3250000.0,13600000.0,8.98070057739437,354.0,2.0,1.0,0.0,2.0,2.0,4.0,3.1846153846153844,0.6931471805599453,High,Low,horror david fincher tony leung  tang wei  andy lau nightmare  ritual unknown paramount pictures
MOV114234,The Wild Mirror 852,"Adventure, Drama",2023.0,Sanjay Leela Bhansali,"Mammootty, Nimisha Sajayan, Roshan Mathew","betrayal, redemption, lost city, ancient map",English,108.0,Sony Pictures,19900000.0,54600000.0,5.6717205969726,997.0,0.0,0.0,0.0,0.0,0.0,3.0,1.743718592964824,0.0,High,High,adventure  drama sanjay leela bhansali mammootty  nimisha sajayan  roshan mathew betrayal  redemption  lost city  ancient map english sony pictures
